Order_ID,Date,Product,Category,Region,Sales_Channel,Customer_Segment,Quantity,Sales,Profit
ORD00907,2025-10-29,Notebook,Stationery,North,Online,Consumer,6,3870,713.61
ORD00908,2025-03-03,USB-C Hub,Electronics,North,Online,Small Business,1,77581,16452.74
ORD00909,2025-06-25,USB-C Hub,Electronics,South,Offline,Small Business,5,314270,18880.26
ORD00910,2025-10-14,Standing Desk,Furniture,West,Online,Consumer,6,97170,6371.72
ORD00911,2025-05-21,USB-C Hub,Electronics,West,Offline,Small Business,3,115995,25561.18
ORD00912,2025-09-20,Water Bottle,Accessories,West,Offline,Small Business,2,6892,1236.25
ORD00913,2025-04-16,Standing Desk,Furniture,West,Offline,Corporate,3,20226,5101.11
ORD00914,2025-06-01,Office Chair,Furniture,South,Offline,Consumer,5,27010,1633.86
ORD00915,2025-05-23,Mechanical Keyboard,Electronics,North,Offline,Small Business,3,108438,18755.09
ORD00916,2025-07-08,USB-C Hub,Electronics,East,Offline,Consumer,6,69666,10026.25
ORD00917,2025-07-02,Laptop Pro 14,Electronics,North,Offline,Small Business,4,149436,25942.0
ORD00918,2025-11-17,Standing Desk,Furniture,West,Online,Corporate,4,34916,3383.41
ORD00919,2025-08-11,Office Chair,Furniture,South,Online,Consumer,6,103176,9466.2
ORD00920,2025-09-09,USB-C Hub,Electronics,West,Online,Consumer,3,113004,28658.74
ORD00921,2025-02-06,Mechanical Keyboard,Electronics,South,Online,Small Business,7,229915,49797.43
ORD00922,2025-07-13,Wireless Mouse,Electronics,North,Offline,Consumer,7,23905,1921.99
ORD00923,2025-01-07,USB-C Hub,Electronics,West,Offline,Consumer,1,14638,1413.06
ORD00924,2025-06-19,Standing Desk,Furniture,North,Online,Consumer,8,75912,15878.47
ORD00925,2025-10-06,Wireless Mouse,Electronics,South,Online,Consumer,5,70715,3555.44
ORD00926,2025-07-17,Gel Pen Pack,Stationery,West,Online,Corporate,3,2001,524.24
ORD00927,2025-02-26,Mechanical Keyboard,Electronics,North,Offline,Consumer,4,56136,10756.23
ORD00928,2025-11-06,Laptop Pro 14,Electronics,West,Online,Small Business,3,72117,13551.55
ORD00929,2025-11-16,Standing Desk,Furniture,East,Online,Consumer,5,24525,4958.91
ORD00930,2025-12-02,Mechanical Keyboard,Electronics,West,Online,Consumer,3,128028,27642.4
ORD00931,2025-08-07,USB-C Hub,Electronics,West,Offline,Corporate,5,98305,9027.41
ORD00932,2025-08-06,Backpack,Accessories,South,Offline,Corporate,8,11456,2686.35
ORD00933,2025-09-12,Water Bottle,Accessories,West,Online,Small Business,8,27600,1910.81
ORD00934,2025-05-01,Wireless Mouse,Electronics,South,Online,Consumer,6,6450,1150.85
ORD00935,2025-07-04,Notebook,Stationery,West,Online,Consumer,3,1125,307.71
ORD00936,2025-01-29,Office Chair,Furniture,West,Offline,Consumer,3,72897,15935.92
ORD00937,2025-12-06,Wireless Mouse,Electronics,South,Online,Consumer,2,126396,10589.95
ORD00938,2025-01-07,Wireless Mouse,Electronics,East,Offline,Corporate,7,142261,31591.14
ORD00939,2025-08-16,Notebook,Stationery,North,Online,Small Business,1,399,100.81
ORD00940,2025-01-06,Mechanical Keyboard,Electronics,East,Offline,Small Business,7,393568,84075.4
ORD00941,2025-08-05,Office Chair,Furniture,South,Online,Corporate,3,13536,3721.36
ORD00942,2025-01-29,USB-C Hub,Electronics,West,Offline,Consumer,4,208472,33315.02
ORD00943,2025-07-10,Laptop Pro 14,Electronics,East,Online,Consumer,7,183561,12463.05
ORD00944,2025-03-25,Standing Desk,Furniture,South,Online,Consumer,2,16886,1573.46
ORD00945,2025-02-13,Standing Desk,Furniture,East,Online,Corporate,1,17353,2123.2
ORD00946,2025-07-23,Standing Desk,Furniture,North,Offline,Corporate,4,57200,12104.15
ORD00947,2025-02-21,Water Bottle,Accessories,North,Offline,Consumer,3,12621,2333.15
ORD00948,2025-12-16,Mechanical Keyboard,Electronics,South,Online,Small Business,8,88176,22344.9
ORD00949,2025-11-08,Water Bottle,Accessories,West,Online,Small Business,6,16092,2138.19
ORD00950,2025-05-03,Gel Pen Pack,Stationery,South,Offline,Small Business,4,4392,1032.5
ORD00951,2025-09-13,Wireless Mouse,Electronics,East,Offline,Corporate,2,120624,10511.02
ORD00952,2025-02-06,Wireless Mouse,Electronics,West,Online,Consumer,3,183270,41331.72
ORD00953,2025-09-07,USB-C Hub,Electronics,South,Offline,Corporate,1,48341,11945.56
ORD00954,2025-11-16,Water Bottle,Accessories,North,Online,Small Business,6,26664,4093.49
ORD00955,2025-12-25,Office Chair,Furniture,West,Online,Consumer,1,4950,427.62
ORD00956,2025-08-25,Gel Pen Pack,Stationery,West,Online,Consumer,2,2078,534.11
ORD00957,2025-02-25,Mechanical Keyboard,Electronics,East,Offline,Consumer,7,402283,26079.38
ORD00958,2025-02-28,Backpack,Accessories,South,Online,Corporate,5,7875,2111.78
ORD00959,2025-01-17,USB-C Hub,Electronics,South,Online,Small Business,7,62146,6157.85
ORD00960,2025-05-19,Gel Pen Pack,Stationery,North,Offline,Small Business,5,1850,209.05
ORD00961,2025-08-03,Backpack,Accessories,West,Offline,Corporate,4,4228,1081.69
ORD00962,2025-04-12,Mechanical Keyboard,Electronics,South,Offline,Corporate,6,333792,69572.6
ORD00963,2025-07-19,USB-C Hub,Electronics,South,Offline,Small Business,1,74219,16048.11
ORD00964,2025-01-08,Notebook,Stationery,West,Offline,Small Business,3,3306,251.68
ORD00965,2025-08-19,Laptop Pro 14,Electronics,South,Offline,Small Business,3,178782,17928.84
ORD00966,2025-03-27,Water Bottle,Accessories,North,Offline,Corporate,7,13055,3570.56
ORD00967,2025-06-04,Laptop Pro 14,Electronics,East,Offline,Small Business,5,332545,48296.29
ORD00968,2025-09-25,Gel Pen Pack,Stationery,South,Offline,Corporate,6,6114,830.39
ORD00969,2025-12-04,Standing Desk,Furniture,North,Online,Small Business,7,171542,40375.18
ORD00970,2025-11-12,Laptop Pro 14,Electronics,North,Offline,Corporate,7,100016,19574.21
ORD00971,2025-04-25,Office Chair,Furniture,North,Offline,Corporate,8,111896,27633.7
ORD00972,2025-11-27,Gel Pen Pack,Stationery,East,Offline,Corporate,7,3766,433.95
ORD00973,2025-01-03,Office Chair,Furniture,East,Offline,Consumer,7,14056,3258.42
ORD00974,2025-08-09,USB-C Hub,Electronics,West,Online,Small Business,4,294164,70766.0
ORD00975,2025-03-30,Gel Pen Pack,Stationery,South,Online,Small Business,7,2828,291.63
ORD00976,2025-07-20,USB-C Hub,Electronics,North,Offline,Consumer,5,365850,26139.44
ORD00977,2025-03-20,USB-C Hub,Electronics,South,Offline,Small Business,1,71960,15884.31
ORD00978,2025-04-06,Notebook,Stationery,West,Offline,Small Business,4,1904,463.25
ORD00979,2025-05-21,Laptop Pro 14,Electronics,North,Online,Consumer,2,39088,2951.7
ORD00980,2025-05-15,Standing Desk,Furniture,South,Offline,Consumer,3,12105,3146.4
ORD00981,2025-01-12,Backpack,Accessories,West,Offline,Small Business,7,14154,2945.27
ORD00982,2025-03-24,Backpack,Accessories,North,Online,Corporate,3,14841,2896.65
ORD00983,2025-09-05,Notebook,Stationery,North,Online,Small Business,1,601,56.71
ORD00984,2025-03-20,Water Bottle,Accessories,South,Online,Small Business,4,2164,271.22
ORD00985,2025-05-18,Mechanical Keyboard,Electronics,East,Offline,Small Business,5,319100,67923.38
ORD00986,2025-08-12,Backpack,Accessories,East,Offline,Consumer,7,13447,2797.29
ORD00987,2025-10-28,USB-C Hub,Electronics,West,Offline,Corporate,5,112060,28357.59
ORD00988,2025-02-25,USB-C Hub,Electronics,North,Offline,Consumer,7,398790,102295.93
ORD00989,2025-09-19,Laptop Pro 14,Electronics,North,Online,Consumer,5,388110,50849.5
ORD00990,2025-08-08,Notebook,Stationery,East,Online,Corporate,3,684,137.55
ORD00991,2025-01-05,Wireless Mouse,Electronics,East,Online,Small Business,6,12768,2005.04
ORD00992,2025-07-17,Wireless Mouse,Electronics,East,Online,Small Business,5,397895,29313.58
ORD00993,2025-12-16,Gel Pen Pack,Stationery,West,Offline,Consumer,7,3395,208.53
ORD00994,2025-08-04,Standing Desk,Furniture,South,Online,Corporate,2,32672,6075.99
ORD00995,2025-11-26,Laptop Pro 14,Electronics,North,Offline,Small Business,1,61225,3582.39
ORD00996,2025-02-05,Laptop Pro 14,Electronics,East,Offline,Consumer,8,105336,12951.44
ORD00997,2025-06-10,Water Bottle,Accessories,North,Offline,Small Business,8,32184,5261.04
ORD00998,2025-01-15,Wireless Mouse,Electronics,West,Online,Consumer,4,27876,7763.86
ORD00999,2025-04-08,Wireless Mouse,Electronics,North,Online,Consumer,6,426948,108087.63
ORD01000,2025-02-08,Standing Desk,Furniture,South,Offline,Consumer,5,120205,25326.34
ORD01001,2025-06-13,Mechanical Keyboard,Electronics,South,Offline,Small Business,3,231789,39405.44
ORD01002,2025-05-24,Backpack,Accessories,North,Offline,Small Business,6,14766,3340.46
ORD01003,2025-12-04,Office Chair,Furniture,South,Offline,Corporate,4,15848,1566.88
ORD01004,2025-09-07,Office Chair,Furniture,East,Offline,Small Business,2,16674,4125.91
ORD01005,2025-09-16,Mechanical Keyboard,Electronics,South,Offline,Consumer,2,35494,9734.76
ORD01006,2025-05-23,Wireless Mouse,Electronics,North,Online,Consumer,7,155547,13046.76
ORD01007,2025-08-24,Laptop Pro 14,Electronics,East,Online,Small Business,3,106992,16488.26
ORD01008,2025-07-01,Wireless Mouse,Electronics,East,Online,Corporate,7,199465,29739.26
ORD01009,2025-07-09,Standing Desk,Furniture,South,Offline,Consumer,2,45508,4305.25
ORD01010,2025-05-22,USB-C Hub,Electronics,North,Online,Consumer,8,549408,109145.02
ORD01011,2025-01-19,Laptop Pro 14,Electronics,West,Offline,Corporate,5,159975,18134.07
ORD01012,2025-04-23,Wireless Mouse,Electronics,East,Offline,Small Business,5,328015,42627.39
ORD01013,2025-02-18,Laptop Pro 14,Electronics,South,Online,Corporate,3,199980,49213.02
ORD01014,2025-03-27,Wireless Mouse,Electronics,West,Offline,Consumer,3,132708,26964.57
ORD01015,2025-05-16,Mechanical Keyboard,Electronics,North,Offline,Consumer,2,46154,12599.79
ORD01016,2025-02-26,Backpack,Accessories,South,Online,Consumer,1,2170,370.66
ORD01017,2025-06-05,Wireless Mouse,Electronics,West,Offline,Corporate,6,360150,39324.09
ORD01018,2025-01-07,Backpack,Accessories,West,Online,Corporate,6,27252,6217.3
ORD01019,2025-11-24,Water Bottle,Accessories,North,Online,Small Business,1,1460,192.95
ORD01020,2025-07-04,Gel Pen Pack,Stationery,West,Online,Corporate,4,3412,928.25
ORD01021,2025-06-19,Notebook,Stationery,East,Online,Corporate,7,4515,423.65
ORD01022,2025-10-18,Backpack,Accessories,South,Offline,Small Business,6,26322,6929.62
ORD01023,2025-09-25,Mechanical Keyboard,Electronics,North,Offline,Consumer,5,369280,59812.17
ORD01024,2025-01-21,Backpack,Accessories,North,Offline,Corporate,4,2940,477.23
ORD01025,2025-01-26,Laptop Pro 14,Electronics,South,Online,Small Business,5,93755,19034.61
ORD01026,2025-03-15,Standing Desk,Furniture,West,Offline,Consumer,4,82704,8298.29
ORD01027,2025-08-05,Gel Pen Pack,Stationery,West,Offline,Small Business,7,4886,439.05
ORD01028,2025-12-16,Mechanical Keyboard,Electronics,East,Online,Corporate,4,133880,12837.8
ORD01029,2025-11-18,USB-C Hub,Electronics,West,Offline,Small Business,8,577944,41663.83
ORD01030,2025-08-28,Notebook,Stationery,North,Offline,Consumer,6,5646,881.31
ORD01031,2025-11-11,Mechanical Keyboard,Electronics,East,Online,Corporate,5,162520,12883.48
ORD01032,2025-07-26,Mechanical Keyboard,Electronics,East,Online,Corporate,1,61361,4262.85
ORD01033,2025-02-19,USB-C Hub,Electronics,North,Online,Small Business,5,374065,29151.56
ORD01034,2025-10-15,Mechanical Keyboard,Electronics,North,Offline,Small Business,8,148624,28906.64
ORD01035,2025-02-28,Office Chair,Furniture,South,Online,Corporate,2,13028,941.65
ORD01036,2025-09-16,Laptop Pro 14,Electronics,South,Online,Small Business,8,415288,59406.2
ORD01037,2025-11-10,Standing Desk,Furniture,South,Online,Small Business,8,125336,11594.31
ORD01038,2025-04-13,Water Bottle,Accessories,West,Offline,Small Business,8,8952,2422.33
ORD01039,2025-07-20,Standing Desk,Furniture,East,Offline,Consumer,7,116921,9830.52
ORD01040,2025-07-19,USB-C Hub,Electronics,East,Online,Corporate,1,76792,4592.57
ORD01041,2025-05-22,Backpack,Accessories,West,Online,Consumer,1,4422,435.48
ORD01042,2025-06-30,Mechanical Keyboard,Electronics,East,Offline,Consumer,6,365550,84274.27
ORD01043,2025-07-12,Backpack,Accessories,East,Offline,Small Business,8,36832,4037.6
ORD01044,2025-07-26,USB-C Hub,Electronics,North,Offline,Small Business,2,13176,951.36
ORD01045,2025-06-15,Backpack,Accessories,West,Online,Consumer,4,13784,3085.37
ORD01046,2025-05-09,USB-C Hub,Electronics,North,Online,Corporate,2,11208,2123.95
ORD01047,2025-12-24,Wireless Mouse,Electronics,West,Offline,Consumer,8,401568,43398.99
ORD01048,2025-03-24,Office Chair,Furniture,North,Online,Consumer,7,54607,10631.8
ORD01049,2025-01-03,Mechanical Keyboard,Electronics,West,Online,Consumer,6,325080,41728.44
ORD01050,2025-08-31,USB-C Hub,Electronics,West,Online,Small Business,6,284550,42950.53
ORD01051,2025-03-07,Wireless Mouse,Electronics,East,Online,Consumer,5,69630,4305.93
ORD01052,2025-05-09,Standing Desk,Furniture,South,Offline,Corporate,7,26082,1752.68
ORD01053,2025-01-30,USB-C Hub,Electronics,West,Offline,Consumer,2,154170,8852.93
ORD01054,2025-01-31,Notebook,Stationery,North,Online,Corporate,3,2265,235.99
ORD01055,2025-08-02,Wireless Mouse,Electronics,North,Online,Corporate,2,145952,31579.03
ORD01056,2025-04-26,Water Bottle,Accessories,North,Online,Consumer,6,12990,713.57
ORD01057,2025-11-08,Water Bottle,Accessories,West,Online,Corporate,7,5089,707.57
ORD01058,2025-10-09,Gel Pen Pack,Stationery,East,Offline,Consumer,3,963,126.07
ORD01059,2025-04-29,Office Chair,Furniture,North,Online,Small Business,2,3658,811.78
ORD01060,2025-01-30,Office Chair,Furniture,East,Offline,Small Business,2,11304,1299.93
ORD01061,2025-05-30,Office Chair,Furniture,South,Offline,Small Business,3,51558,3483.61
ORD01062,2025-04-23,Notebook,Stationery,East,Offline,Small Business,8,5432,929.82
ORD01063,2025-09-15,Water Bottle,Accessories,South,Online,Small Business,2,8566,979.52
ORD01064,2025-06-06,Office Chair,Furniture,West,Offline,Consumer,4,54808,15067.77
ORD01065,2025-09-13,Laptop Pro 14,Electronics,North,Online,Corporate,1,36128,8679.79
ORD01066,2025-07-16,USB-C Hub,Electronics,South,Offline,Consumer,8,25360,1527.07
ORD01067,2025-09-30,Gel Pen Pack,Stationery,East,Offline,Small Business,1,1189,315.75
ORD01068,2025-01-15,Office Chair,Furniture,East,Offline,Corporate,6,93054,16494.53
ORD01069,2025-10-18,USB-C Hub,Electronics,North,Offline,Small Business,5,110025,8838.39
ORD01070,2025-02-13,Standing Desk,Furniture,East,Offline,Corporate,4,44772,6302.03
ORD01071,2025-12-01,Standing Desk,Furniture,West,Offline,Consumer,1,11556,2830.6
ORD01072,2025-01-05,Backpack,Accessories,North,Online,Corporate,8,38872,3891.23
ORD01073,2025-10-10,USB-C Hub,Electronics,East,Offline,Corporate,6,54564,12340.99
ORD01074,2025-04-27,Mechanical Keyboard,Electronics,North,Online,Small Business,3,59862,4568.83
ORD01075,2025-08-14,Water Bottle,Accessories,East,Offline,Consumer,6,4788,1287.45
ORD01076,2025-10-04,Notebook,Stationery,West,Online,Small Business,1,796,53.98
ORD01077,2025-05-02,Wireless Mouse,Electronics,West,Offline,Consumer,4,173604,11530.85
ORD01078,2025-06-17,Laptop Pro 14,Electronics,East,Online,Consumer,6,267642,71398.94
ORD01079,2025-01-23,Notebook,Stationery,East,Offline,Consumer,5,660,125.45
ORD01080,2025-10-26,Gel Pen Pack,Stationery,South,Offline,Small Business,1,240,64.92
ORD01081,2025-09-28,Wireless Mouse,Electronics,East,Online,Small Business,1,62609,9481.13
ORD01082,2025-05-05,Standing Desk,Furniture,North,Online,Corporate,6,80160,9812.21
ORD01083,2025-07-05,Gel Pen Pack,Stationery,West,Online,Corporate,2,2230,580.62
ORD01084,2025-04-28,Gel Pen Pack,Stationery,East,Offline,Corporate,3,2742,518.99
ORD01085,2025-02-11,Wireless Mouse,Electronics,South,Online,Corporate,7,391188,76479.15
ORD01086,2025-03-27,Laptop Pro 14,Electronics,North,Offline,Consumer,2,111140,8788.01
ORD01087,2025-02-07,Mechanical Keyboard,Electronics,West,Online,Small Business,3,204564,26901.1
ORD01088,2025-03-02,Standing Desk,Furniture,East,Offline,Corporate,6,125286,8389.54
ORD01089,2025-08-12,Backpack,Accessories,North,Online,Consumer,5,9010,1950.24
ORD01090,2025-10-31,USB-C Hub,Electronics,East,Online,Consumer,6,360864,32710.92
ORD01091,2025-09-10,Standing Desk,Furniture,West,Offline,Corporate,6,119910,21986.76
ORD01092,2025-06-13,Gel Pen Pack,Stationery,East,Online,Corporate,3,1533,259.69
ORD01093,2025-03-26,Standing Desk,Furniture,South,Offline,Corporate,2,20946,2124.67
ORD01094,2025-02-24,USB-C Hub,Electronics,South,Online,Small Business,4,148880,26351.4
ORD01095,2025-10-04,Laptop Pro 14,Electronics,West,Offline,Small Business,4,6292,608.58
ORD01096,2025-08-21,Mechanical Keyboard,Electronics,West,Offline,Consumer,5,75335,19168.41
ORD01097,2025-05-23,Mechanical Keyboard,Electronics,East,Offline,Corporate,2,94124,11787.77
ORD01098,2025-12-11,Water Bottle,Accessories,East,Online,Small Business,2,2244,593.41
ORD01099,2025-11-21,Laptop Pro 14,Electronics,East,Offline,Consumer,1,32932,6746.78
ORD01100,2025-04-06,Backpack,Accessories,South,Online,Corporate,8,8208,2205.42
ORD01101,2025-09-09,Wireless Mouse,Electronics,South,Offline,Corporate,4,96180,18377.79
ORD01102,2025-12-03,Water Bottle,Accessories,West,Offline,Small Business,3,12819,2086.31
ORD01103,2025-06-01,Backpack,Accessories,East,Online,Small Business,2,7474,2040.05
ORD01104,2025-03-01,Gel Pen Pack,Stationery,South,Offline,Corporate,3,936,196.84
ORD01105,2025-07-30,USB-C Hub,Electronics,West,Online,Small Business,4,17984,1788.95
ORD01106,2025-05-14,Notebook,Stationery,North,Offline,Corporate,6,5910,837.43
ORD01107,2025-06-23,Office Chair,Furniture,South,Online,Small Business,1,16168,2937.34
ORD01108,2025-11-11,Wireless Mouse,Electronics,North,Offline,Consumer,6,105816,28418.38
ORD01109,2025-06-30,Notebook,Stationery,South,Offline,Small Business,2,1022,176.97
ORD01110,2025-05-29,Office Chair,Furniture,South,Online,Consumer,3,37086,6570.85
ORD01111,2025-09-27,Laptop Pro 14,Electronics,East,Online,Consumer,2,132864,11439.25
ORD01112,2025-01-18,Office Chair,Furniture,East,Online,Consumer,5,69405,16532.83
ORD01113,2025-09-16,Wireless Mouse,Electronics,West,Online,Small Business,7,23387,1683.35
ORD01114,2025-06-15,Standing Desk,Furniture,North,Offline,Small Business,7,15869,2468.4
ORD01115,2025-08-30,USB-C Hub,Electronics,East,Offline,Corporate,7,272111,74118.64
ORD01116,2025-09-17,Water Bottle,Accessories,North,Offline,Consumer,4,14096,3789.5
ORD01117,2025-01-13,USB-C Hub,Electronics,East,Offline,Consumer,7,217861,39111.55
ORD01118,2025-02-18,Wireless Mouse,Electronics,West,Online,Consumer,3,83763,6910.95
ORD01119,2025-05-10,Backpack,Accessories,West,Online,Corporate,7,4193,519.65
ORD01120,2025-10-15,Office Chair,Furniture,West,Online,Consumer,8,143016,17737.23
ORD01121,2025-12-25,Gel Pen Pack,Stationery,North,Online,Consumer,2,214,36.29
ORD01122,2025-02-28,Backpack,Accessories,West,Offline,Consumer,1,4597,744.96
ORD01123,2025-03-02,Standing Desk,Furniture,East,Online,Consumer,7,165711,20572.82
ORD01124,2025-09-25,Standing Desk,Furniture,East,Online,Consumer,4,74076,11590.11
ORD01125,2025-08-31,Water Bottle,Accessories,North,Offline,Small Business,1,1531,242.22
ORD01126,2025-04-13,Office Chair,Furniture,West,Online,Consumer,2,33054,2117.27
ORD01127,2025-11-22,Notebook,Stationery,West,Offline,Corporate,4,432,48.88
ORD01128,2025-07-26,USB-C Hub,Electronics,North,Online,Corporate,5,371230,69162.75
ORD01129,2025-05-15,Mechanical Keyboard,Electronics,East,Offline,Consumer,2,34614,6313.62
ORD01130,2025-01-02,Mechanical Keyboard,Electronics,North,Offline,Consumer,4,116276,10221.62
ORD01131,2025-03-12,Laptop Pro 14,Electronics,North,Online,Small Business,8,451664,54013.78
ORD01132,2025-07-13,Gel Pen Pack,Stationery,North,Online,Consumer,7,5026,617.71
ORD01133,2025-12-31,Standing Desk,Furniture,East,Online,Small Business,3,59598,12508.01
ORD01134,2025-11-30,Gel Pen Pack,Stationery,East,Offline,Consumer,6,4968,1129.08
ORD01135,2025-10-14,USB-C Hub,Electronics,East,Online,Consumer,4,203316,19323.62
ORD01136,2025-06-08,USB-C Hub,Electronics,East,Online,Small Business,6,78204,20486.3
ORD01137,2025-11-25,Standing Desk,Furniture,North,Offline,Small Business,8,23512,4556.91
ORD01138,2025-09-09,Backpack,Accessories,North,Online,Small Business,3,3453,202.98
ORD01139,2025-03-09,Mechanical Keyboard,Electronics,North,Offline,Consumer,2,111388,21901.11
ORD01140,2025-05-23,Water Bottle,Accessories,East,Online,Small Business,4,6744,1742.09
ORD01141,2025-08-02,Gel Pen Pack,Stationery,North,Online,Corporate,1,1107,240.95
ORD01142,2025-05-22,Laptop Pro 14,Electronics,East,Online,Corporate,4,267808,32556.84
ORD01143,2025-10-18,Backpack,Accessories,South,Online,Consumer,2,2504,653.9
ORD01144,2025-10-30,Notebook,Stationery,South,Offline,Small Business,1,525,81.84
ORD01145,2025-03-09,Office Chair,Furniture,East,Offline,Consumer,5,69645,7950.78
ORD01146,2025-05-20,Office Chair,Furniture,West,Offline,Small Business,4,44656,4949.91
ORD01147,2025-06-28,Notebook,Stationery,South,Offline,Corporate,8,6952,1207.76
ORD01148,2025-04-17,Standing Desk,Furniture,South,Offline,Consumer,6,117450,19737.79
ORD01149,2025-05-14,Backpack,Accessories,East,Offline,Small Business,1,4192,344.4
ORD01150,2025-12-04,Gel Pen Pack,Stationery,North,Online,Corporate,1,294,73.48
ORD01151,2025-06-21,Backpack,Accessories,South,Online,Corporate,6,16854,1473.57
ORD01152,2025-08-22,USB-C Hub,Electronics,East,Offline,Small Business,7,371287,80337.47
ORD01153,2025-06-03,Gel Pen Pack,Stationery,East,Offline,Small Business,1,300,44.39
ORD01154,2025-03-25,Laptop Pro 14,Electronics,South,Online,Small Business,3,120291,32339.46
ORD01155,2025-01-28,Notebook,Stationery,West,Online,Small Business,2,1576,222.34
ORD01156,2025-04-13,Mechanical Keyboard,Electronics,South,Offline,Consumer,3,120567,12577.82
ORD01157,2025-03-20,Office Chair,Furniture,West,Online,Corporate,6,102846,7505.71
ORD01158,2025-08-26,Gel Pen Pack,Stationery,South,Offline,Corporate,4,1372,309.39
ORD01159,2025-12-12,Standing Desk,Furniture,North,Online,Small Business,7,100835,13086.31
ORD01160,2025-05-01,Mechanical Keyboard,Electronics,West,Online,Small Business,6,289104,55054.16
ORD01161,2025-03-12,Office Chair,Furniture,East,Offline,Small Business,8,23592,3542.15
ORD01162,2025-08-06,Mechanical Keyboard,Electronics,West,Online,Consumer,3,114150,6621.86
ORD01163,2025-12-16,Gel Pen Pack,Stationery,West,Online,Consumer,2,1578,316.94
ORD01164,2025-03-07,Notebook,Stationery,North,Offline,Corporate,7,7525,1107.42
ORD01165,2025-11-21,Standing Desk,Furniture,East,Offline,Consumer,2,32508,7464.84
ORD01166,2025-08-06,Mechanical Keyboard,Electronics,East,Online,Small Business,7,78302,20991.69
ORD01167,2025-08-21,USB-C Hub,Electronics,West,Offline,Corporate,7,49434,3853.72
ORD01168,2025-11-03,Laptop Pro 14,Electronics,North,Offline,Consumer,6,202632,45870.16
ORD01169,2025-07-02,Standing Desk,Furniture,North,Offline,Small Business,7,112973,22173.89
ORD01170,2025-09-30,Laptop Pro 14,Electronics,South,Offline,Corporate,7,233016,16719.29
ORD01171,2025-06-26,Standing Desk,Furniture,East,Online,Consumer,8,149240,10089.12
ORD01172,2025-11-23,USB-C Hub,Electronics,East,Offline,Corporate,2,101516,26730.31
ORD01173,2025-04-05,Laptop Pro 14,Electronics,East,Online,Small Business,5,55455,10054.32
ORD01174,2025-07-11,Laptop Pro 14,Electronics,North,Offline,Consumer,8,231256,26288.34
ORD01175,2025-05-20,Standing Desk,Furniture,East,Offline,Corporate,1,8287,1667.0
ORD01176,2025-11-22,USB-C Hub,Electronics,South,Online,Small Business,6,80598,17173.17
ORD01177,2025-12-31,Standing Desk,Furniture,North,Offline,Corporate,8,122296,17057.73
ORD01178,2025-06-27,Notebook,Stationery,South,Offline,Corporate,8,8808,1518.63
ORD01179,2025-01-17,Gel Pen Pack,Stationery,East,Offline,Corporate,2,1574,153.84
ORD01180,2025-08-20,Notebook,Stationery,West,Online,Corporate,8,3368,605.99
ORD01181,2025-09-09,Water Bottle,Accessories,North,Online,Corporate,4,13600,2579.08
ORD01182,2025-04-19,Office Chair,Furniture,West,Offline,Corporate,2,21962,4971.78
ORD01183,2025-08-03,Office Chair,Furniture,West,Online,Corporate,5,67000,11090.51
ORD01184,2025-08-26,Backpack,Accessories,East,Offline,Small Business,5,17885,2080.63
ORD01185,2025-12-16,Mechanical Keyboard,Electronics,North,Online,Consumer,2,101892,14709.9
ORD01186,2025-11-14,USB-C Hub,Electronics,South,Online,Small Business,2,158572,19782.6
ORD01187,2025-12-17,Backpack,Accessories,South,Online,Corporate,2,9644,1616.4
ORD01188,2025-05-03,Notebook,Stationery,North,Online,Consumer,3,1467,118.11
ORD01189,2025-08-25,USB-C Hub,Electronics,West,Online,Small Business,8,262544,61239.26
ORD01190,2025-03-23,Notebook,Stationery,West,Offline,Corporate,4,376,77.78
ORD01191,2025-08-02,Wireless Mouse,Electronics,North,Offline,Corporate,5,355650,53653.31
ORD01192,2025-07-06,Laptop Pro 14,Electronics,North,Online,Corporate,7,474257,109604.31
ORD01193,2025-02-27,USB-C Hub,Electronics,West,Online,Corporate,3,146199,38009.42
ORD01194,2025-06-18,Wireless Mouse,Electronics,East,Offline,Small Business,2,121524,27234.2
ORD01195,2025-06-19,Backpack,Accessories,South,Offline,Consumer,8,4736,1066.09
ORD01196,2025-07-09,Office Chair,Furniture,West,Offline,Small Business,6,69288,13566.3
ORD01197,2025-03-21,Standing Desk,Furniture,South,Online,Consumer,3,64212,7010.69
ORD01198,2025-06-05,USB-C Hub,Electronics,West,Offline,Small Business,3,231828,50042.87
ORD01199,2025-06-26,Mechanical Keyboard,Electronics,West,Online,Small Business,3,232971,31708.14
ORD01200,2025-03-31,Backpack,Accessories,South,Online,Consumer,8,24832,2525.66
